,pw,x1,x2,x3
0,1,cCEN_West,cNDC_USA,"""<"""
1,1,cCEN_Northeast,cNDC_Northeast,"""<"""
2,1,cCEN_Northeast,cNDC_USA,"""<"""
3,1,cCEN_Midwest,cNDC_USA,"""<"""
4,1,cCEN_South,cNDC_USA,"""<"""
5,1,cCEN_USA,cNDC_USA,"""="""
6,1,cCEN_Midwest,cNDC_Midwest,"""="""
7,1,cCEN_USA,cNDC_Northeast,""">"""
8,1,cCEN_USA,cNDC_Southeast,""">"""
9,1,cCEN_USA,cNDC_Midwest,""">"""
10,1,cCEN_USA,cNDC_Southwest,""">"""
11,1,cCEN_South,cNDC_Southeast,""">"""
12,1,cCEN_South,cNDC_Northeast,"""><"""
13,1,cCEN_South,cNDC_Southwest,"""><"""
14,1,cCEN_West,cNDC_Northeast,"""!"""
15,1,cCEN_West,cNDC_Southeast,"""!"""
16,1,cCEN_West,cNDC_Midwest,"""!"""
17,1,cCEN_Northeast,cNDC_Southeast,"""!"""
18,1,cCEN_Northeast,cNDC_Midwest,"""!"""
19,1,cCEN_Northeast,cNDC_Southwest,"""!"""
20,1,cCEN_Midwest,cNDC_Northeast,"""!"""
21,1,cCEN_Midwest,cNDC_Southeast,"""!"""
22,1,cCEN_Midwest,cNDC_Southwest,"""!"""
23,1,cCEN_South,cNDC_Midwest,"""!"""
24,1,cCEN_West,cNDC_Southwest,"""<"""
25,1,cCEN_USA,cNDC_West,""">"""
26,1,cCEN_South,cNDC_West,""">"""
27,1,cCEN_West,cNDC_West,"""!"""
28,1,cCEN_Northeast,cNDC_West,"""!"""
29,1,cCEN_Midwest,cNDC_West,"""!"""
30,2,cCEN_West,cNDC_USA,"""<"""
31,2,cCEN_Northeast,cNDC_Northeast,"""<"""
32,2,cCEN_Northeast,cNDC_USA,"""<"""
33,2,cCEN_Midwest,cNDC_USA,"""<"""
34,2,cCEN_South,cNDC_USA,"""<"""
35,2,cCEN_USA,cNDC_USA,"""="""
36,2,cCEN_Midwest,cNDC_Midwest,"""="""
37,2,cCEN_USA,cNDC_Northeast,""">"""
38,2,cCEN_USA,cNDC_Southeast,""">"""
39,2,cCEN_USA,cNDC_Midwest,""">"""
40,2,cCEN_USA,cNDC_Southwest,""">"""
41,2,cCEN_South,cNDC_Southeast,""">"""
42,2,cCEN_South,cNDC_Northeast,"""><"""
43,2,cCEN_South,cNDC_Southwest,"""><"""
44,2,cCEN_West,cNDC_Northeast,"""!"""
45,2,cCEN_West,cNDC_Southeast,"""!"""
46,2,cCEN_West,cNDC_Midwest,"""!"""
47,2,cCEN_Northeast,cNDC_Southeast,"""!"""
48,2,cCEN_Northeast,cNDC_Midwest,"""!"""
49,2,cCEN_Northeast,cNDC_Southwest,"""!"""
50,2,cCEN_Midwest,cNDC_Northeast,"""!"""
51,2,cCEN_Midwest,cNDC_Southeast,"""!"""
52,2,cCEN_Midwest,cNDC_Southwest,"""!"""
53,2,cCEN_South,cNDC_Midwest,"""!"""
54,2,cCEN_USA,cNDC_West,""">"""
55,2,cCEN_West,cNDC_West,""">"""
56,2,cCEN_West,cNDC_Southwest,"""><"""
57,2,cCEN_Northeast,cNDC_West,"""!"""
58,2,cCEN_Midwest,cNDC_West,"""!"""
59,2,cCEN_South,cNDC_West,"""!"""
60,3,cCEN_West,cNDC_USA,"""<"""
61,3,cCEN_Northeast,cNDC_Northeast,"""<"""
62,3,cCEN_Northeast,cNDC_USA,"""<"""
63,3,cCEN_Midwest,cNDC_USA,"""<"""
64,3,cCEN_South,cNDC_USA,"""<"""
65,3,cCEN_USA,cNDC_USA,"""="""
66,3,cCEN_Midwest,cNDC_Midwest,"""="""
67,3,cCEN_USA,cNDC_Northeast,""">"""
68,3,cCEN_USA,cNDC_Southeast,""">"""
69,3,cCEN_USA,cNDC_Midwest,""">"""
70,3,cCEN_USA,cNDC_Southwest,""">"""
71,3,cCEN_South,cNDC_Southeast,""">"""
72,3,cCEN_South,cNDC_Northeast,"""><"""
73,3,cCEN_South,cNDC_Southwest,"""><"""
74,3,cCEN_West,cNDC_Northeast,"""!"""
75,3,cCEN_West,cNDC_Southeast,"""!"""
76,3,cCEN_West,cNDC_Midwest,"""!"""
77,3,cCEN_Northeast,cNDC_Southeast,"""!"""
78,3,cCEN_Northeast,cNDC_Midwest,"""!"""
79,3,cCEN_Northeast,cNDC_Southwest,"""!"""
80,3,cCEN_Midwest,cNDC_Northeast,"""!"""
81,3,cCEN_Midwest,cNDC_Southeast,"""!"""
82,3,cCEN_Midwest,cNDC_Southwest,"""!"""
83,3,cCEN_South,cNDC_Midwest,"""!"""
84,3,cCEN_USA,cNDC_West,""">"""
85,3,cCEN_West,cNDC_West,"""><"""
86,3,cCEN_West,cNDC_Southwest,"""><"""
87,3,cCEN_South,cNDC_West,"""><"""
88,3,cCEN_Northeast,cNDC_West,"""!"""
89,3,cCEN_Midwest,cNDC_West,"""!"""
